horse_name,evaluation,venue,race_name,horse_heads,horse_number,popularity,jockey,jockey_winning_percentage,distance,horse_weight,horse_weight_diff,winning_percentage,order
サトノノブレス,3.47,5東京2,アルゼンチン共和国杯(G2),18,9,7,和田竜二,29.361399,2500,514,-6,53.125000,0
サトノノブレス,3.47,4中山7,産経賞オールカマー(G2),15,15,8,内田博幸,31.973268,2200,520,+8,53.125000,0
サトノノブレス,3.47,1京都7,日経新春杯(G2),18,9,1,池添謙一,29.917250,2400,512,0,53.125000,0
サトノノブレス,3.47,4中山8,有馬記念(G1),16,11,13,池添謙一,29.917250,2500,512,+4,53.125000,0
サトノノブレス,3.47,4中京1,金鯱賞(G2),17,12,4,池添謙一,29.917250,2000,508,0,53.125000,1
サトノノブレス,3.47,4東京9,天皇賞(秋)(G1),18,7,11,岩田康誠,37.735110,2000,508,-6,53.125000,0
サトノノブレス,3.47,3新潟6,産経賞オールカマー(G2),18,8,1,和田竜二,29.361399,2200,514,+4,53.125000,0
サトノノブレス,3.47,2小倉4,小倉記念(G3),14,9,3,和田竜二,29.361399,2000,510,+2,53.125000,1
サトノノブレス,3.47,3京都4,天皇賞(春)(G1),18,3,6,浜中俊,38.606307,3200,508,-4,53.125000,0
サトノノブレス,3.47,1阪神8,阪神大賞典(G2),9,6,2,浜中俊,38.606307,3000,512,-2,53.125000,0
サトノノブレス,3.47,1京都7,日経新春杯(G2),16,1,2,ルメール,55.386351,2400,514,+20,53.125000,1
サトノノブレス,3.47,4京都7,菊花賞(G1),18,14,5,岩田康誠,37.735110,3000,494,+6,53.125000,1
サトノノブレス,3.47,4阪神7,神戸新聞杯(G2),18,4,2,岩田康誠,37.735110,2400,488,-2,53.125000,1
サトノノブレス,3.47,2東京3,テレビ東京杯青葉賞(G2),18,10,4,北村宏司,29.532006,2400,482,-8,53.125000,0
サトノノブレス,3.47,5東京5,東京スポーツ杯2歳S(G3),15,5,2,岩田康誠,37.735110,1800,486,0,53.125000,0
サトノフェイバー,3.60,2京都4,きさらぎ賞(G3),10,3,4,古川吉洋,20.616883,1800,524,-2,100.000000,1
サトノフラム,2.25,1京都4,日刊スポシンザン記念(G3),12,2,6,戸崎圭太,44.275057,1600,476,-8,54.545455,0
サトノプリンシパル,3.67,3中山2,マーチS(G3),16,5,7,川須栄彦,20.408163,1800,556,0,31.578947,0
サトノプリンシパル,3.67,1東京2,根岸S(G3),16,16,5,川須栄彦,20.408163,1400,556,-4,31.578947,0
サトノプリンシパル,3.67,4中山4,カペラS(G3),15,9,2,川須栄彦,20.408163,1200,560,+6,31.578947,0
サトノプリンシパル,3.67,5京都2,みやこS(G3),16,11,6,武豊,41.235154,1800,550,-6,31.578947,0
サトノプリンシパル,3.67,4阪神7,シリウスS(G3),14,14,5,武豊,41.235154,2000,556,0,31.578947,0
サトノプリンシパル,3.67,1中京4,東海テレビ杯東海S(G2),16,10,4,川須栄彦,20.408163,1800,540,+3,31.578947,0
サトノプリンシパル,3.67,大井,東京大賞典競走(G1),9,9,5,北村宏司,29.532006,2000,537,+3,31.578947,0
サトノプリンシパル,3.67,4阪神8,シリウスS(G3),16,9,1,武豊,41.235154,2000,536,-8,31.578947,0
サトノプリンシパル,3.67,2新潟4,レパードS(G3),15,7,4,蛯名正義,31.335283,1800,544,+12,31.578947,1
サトノマックス,3.87,2中山4,報知杯弥生賞(G2),12,5,6,シュタル,31.565657,2000,486,+2,33.333333,0
サトノリュウガ,2.60,3京都5,京都新聞杯(G2),12,5,5,池添謙一,29.917250,2200,478,0,40.000000,0
サノイチ,2.83,1東京8,フェブラリーS(G1),16,15,15,勝浦正樹,24.401368,1600,490,+6,40.000000,0
サハラファイター,0.00,門別,北海道2歳優駿〔Jp(G3),10,3,9,岩橋勇二,42.894737,1800,488,-6,43.478261,0
サフィロス,3.72,2新潟2,アイビスサマーD(G3),14,3,7,三浦皇成,29.865125,1000,480,+12,26.666667,0
サフィロス,3.72,5東京1,京王杯2歳S(G2),12,1,4,三浦皇成,29.865125,1400,468,+2,26.666667,1
サブノクロヒョウ,3.00,大井,東京大賞典競走(G1),16,4,10,和田譲治,31.020221,2000,506,+7,36.363636,0
サブノクロヒョウ,3.00,大井,JBCクラシック競走(G1),13,6,8,和田譲治,31.020221,2000,493,+3,36.363636,0
サブノクロヒョウ,3.00,大井,ジャパンダートダービ(G1),12,1,10,柏木健宏,29.599595,2000,482,+6,36.363636,0
サブノハッピー,0.00,川崎,関東オークス【指定交(G2),13,11,7,柏木健宏,29.599595,2100,511,+5,26.086957,0
サプルマインド,3.32,1東京5,デイリー杯クイーンC(G3),16,13,2,Ｍ．デム,49.641577,1600,410,-12,69.230769,0
サプールコンゴ,0.00,園田,兵庫チャンピオンシッ(G2),12,9,9,下原理,49.761070,1870,456,+3,40.476190,0
ザベストエバー,0.00,2函館6,函館2歳S(G3),16,3,11,石川裕紀,20.585366,1200,434,-6,25.000000,0
サマーシャドウ,0.00,大井,東京大賞典(G1),16,15,14,吉井竜一,20.494700,2000,457,+1,27.272727,0
サマーシャドウ,0.00,大井,ジャパンダートダービ(G1),15,14,7,的場文男,37.733923,2000,455,+1,27.272727,1
サムライフォンテン,0.00,5中山7,中山大障害(J.G1),15,11,13,高野和馬,6.849315,4100,474,+2,16.000000,0
サヤカチャン,4.00,1阪神3,チューリップ賞(G2),10,7,7,松田大作,22.615220,1600,462,-4,40.000000,0
サヤカチャン,4.00,1中山2,フェアリーS(G3),16,1,5,松岡正海,22.262774,1600,468,+2,40.000000,0
サヤカチャン,4.00,5阪神4,阪神ジュベナイルF(G1),18,1,8,松岡正海,22.262774,1600,466,+12,40.000000,0
サヤカチャン,4.00,4東京8,アルテミスS(G3),15,6,13,松岡正海,22.262774,1600,454,-2,40.000000,1
サラキア,4.19,1阪神3,チューリップ賞(G2),10,10,4,池添謙一,29.917250,1600,430,-6,50.000000,0
サラトガスピリット,3.63,4中京3,中日新聞杯(G3),18,15,18,川須栄彦,20.408163,2000,512,+8,57.142857,0
サラトガスピリット,3.63,5東京2,アルゼンチン共和国杯(G2),16,10,10,内田博幸,31.973268,2500,504,-4,57.142857,0
サラトガスピリット,3.63,2東京12,目黒記念(G2),18,3,5,四位洋文,31.044214,2500,508,-4,57.142857,0
サラトガスピリット,3.63,4阪神7,神戸新聞杯(G2),15,12,11,和田竜二,29.361399,2400,514,0,57.142857,0
サルサディオーネ,0.00,川崎,エンプレス杯【指定交(G2),11,3,6,丸山元気,22.775564,2100,488,-6,36.363636,1
サルサディオーネ,0.00,1中京4,東海テレビ杯東海S(G2),16,4,12,丸山元気,22.775564,1800,494,-4,36.363636,0
サルサディオーネ,0.00,5京都2,みやこS(G3),15,2,10,丸山元気,22.775564,1800,496,+12,36.363636,0
サルサディオーネ,0.00,大井,レディスプレリュード(G2),16,1,4,岩田康誠,37.735110,1800,484,-6,36.363636,0
サルサディオーネ,0.00,2新潟4,レパードS(G3),15,9,12,吉田豊,22.889417,1800,490,+2,36.363636,1
サンオークランド,2.00,3東京6,ユニコーンS(G3),16,10,9,北村宏司,29.532006,1600,502,+2,60.000000,0
サンクボヌール,0.00,4阪神4,関西TVローズS(G2),17,9,9,松山弘平,27.070347,1800,446,-2,40.000000,0
サングラス,3.00,1中京4,東海テレビ杯東海S(G2),16,13,15,酒井学,18.267831,1800,506,-2,23.076923,0
サングラス,3.00,2札幌2,札幌記念(G2),13,10,13,藤岡佑介,28.515929,2000,506,+6,23.076923,0
サングラス,3.00,4京都7,菊花賞(G1),18,3,16,古川吉洋,20.616883,3000,494,+6,23.076923,0
サングラス,3.00,3新潟4,朝日セントライト記念(G2),18,11,17,古川吉洋,20.616883,2200,488,-4,23.076923,0
サングラス,3.00,2阪神1,毎日杯(G3),14,8,11,ペドロサ,12.500000,1800,482,-6,23.076923,0
サングラス,3.00,4函館5,札幌2歳S(G3),14,7,13,田中博康,15.816327,1800,486,0,23.076923,0
サングレーザー,3.96,5阪神7,阪神C(G2),18,10,3,福永祐一,42.548190,1400,482,0,83.333333,1
サングレーザー,3.96,5京都6,マイルチャンピオンS(G1),18,4,7,福永祐一,42.548190,1600,482,+6,83.333333,1
サングレーザー,3.96,4京都8,毎日放送賞スワンS(G2),18,3,2,Ｃ．デム,45.874587,1400,476,+2,83.333333,1
サングレーザー,3.96,5中山9,ホープフルS(G2),14,5,3,武豊,41.235154,2000,474,+2,83.333333,0
サングレーザー,3.96,5京都3,デイリー杯2歳S(G2),10,8,4,武豊,41.235154,1600,472,-2,83.333333,1
サンシロウ,2.17,4中山5,朝日セントライト記念(G2),15,1,9,柴田善臣,25.533290,2200,486,-4,33.333333,0
サンタフェチーフ,3.00,1京都5,日経新春杯(G2),12,1,6,四位洋文,31.044214,2400,476,-2,58.333333,0
サンダベンポート,0.00,2函館6,函館2歳S(G3),15,1,15,中井裕二,19.127517,1200,434,+4,12.500000,0
サンタレジーナ,0.00,川崎,エンプレス杯【指定交(G2),13,5,10,永森大智,59.084507,2100,461,+2,50.000000,0
サンタンパ,0.00,大井,ジャパンダートダービ(G1),14,9,12,大畑雅章,44.234801,2000,494,+5,51.724138,0
サンティール,2.25,2中山8,フラワーC(G3),13,4,5,津村明秀,24.292298,1800,450,-4,66.666667,0
サンティール,2.25,1中山5,京成杯(G3),15,7,12,内田博幸,31.973268,2000,454,+2,66.666667,0
サンデーウィザード,3.83,1新潟4,新潟大賞典(G3),16,2,3,石橋脩,26.295082,2000,450,0,60.869565,1
サンデームーティエ,2.25,4中山5,朝日セントライト記念(G2),15,10,7,吉田豊,22.889417,2200,444,+10,46.666667,0
サンドピット,0.00,5東京8,ジャパンC(G1),14,14,3,ナカタニ,33.333333,2400,540,0,0.000000,0
サンドピット,0.00,5東京8,ジャパンC(G1),14,10,1,ナカタニ,33.333333,2400,544,0,0.000000,0
サンドプラチナ,0.00,大井,東京大賞典競走(G1),16,9,13,真島大輔,43.532023,2000,511,+3,40.000000,0
サンドプラチナ,0.00,大井,帝王賞競走(G1),16,13,13,矢野貴之,39.845835,2000,489,-10,40.000000,0
サンドプラチナ,0.00,大井,東京大賞典競走(G1),14,7,9,矢野貴之,39.845835,2000,511,+9,40.000000,0
サンマルティン,3.95,3福島4,福島記念(G3),15,16,1,戸崎圭太,44.275057,2000,498,0,46.153846,0
サンマルティン,3.95,2小倉4,小倉記念(G3),13,8,2,戸崎圭太,44.275057,2000,498,+4,46.153846,1
サンマルデューク,3.63,1中京4,東海テレビ杯東海S(G2),16,5,14,岡田祥嗣,20.952381,1800,514,-4,24.528302,0
サンマルデューク,3.63,3京都9,平安S(G3),15,15,13,武士沢友,13.903743,1900,508,+4,24.528302,0
サンマルデューク,3.63,2阪神7,アンタレスS(G3),16,5,9,武士沢友,13.903743,1800,504,-4,24.528302,0
サンマルデューク,3.63,3中山2,マーチS(G3),15,9,4,蛯名正義,31.335283,1800,508,-4,24.528302,0
サンマルデューク,3.63,3東京2,ユニコーンS(G3),16,15,11,ホワイト,42.574257,1600,486,+2,24.528302,0
サンマルデューク,3.63,2東京3,テレビ東京杯青葉賞(G2),17,14,16,武士沢友,13.903743,2400,484,+2,24.528302,0
サンライズソア,2.92,5東京3,東京中日S杯武蔵野S(G3),16,9,8,吉田豊,22.889417,1600,500,-6,64.285714,1
サンライズソア,2.92,大井,ジャパンダートダービ(G1),14,8,4,川田将雅,46.226415,2000,502,+4,64.285714,1
サンライズソア,2.92,3東京6,ユニコーンS(G3),16,15,3,岩崎翼,19.096896,1600,498,+4,64.285714,1
サンライズソア,2.92,5京都3,デイリー杯2歳S(G2),10,10,7,幸英明,26.921649,1600,504,0,64.285714,0
サンライズソア,2.92,2新潟10,新潟2歳S(G3),15,9,5,石川裕紀,20.585366,1600,504,-2,64.285714,0
サンライズノヴァ,2.83,1東京8,フェブラリーS(G1),16,16,3,戸崎圭太,44.275057,1600,536,+4,61.538462,0
サンライズノヴァ,2.83,1東京2,根岸S(G3),13,8,1,戸崎圭太,44.275057,1400,532,0,61.538462,1
サンライズノヴァ,2.83,5東京3,東京中日S杯武蔵野S(G3),16,6,1,戸崎圭太,44.275057,1600,520,-6,61.538462,0
サンライズノヴァ,2.83,大井,ジャパンダートダービ(G1),14,12,1,戸崎圭太,44.275057,2000,529,+3,61.538462,0
サンライズノヴァ,2.83,3東京6,ユニコーンS(G3),16,8,2,戸崎圭太,44.275057,1600,526,+2,61.538462,1
サンライズメジャー,2.75,5阪神7,阪神C(G2),18,14,16,池添謙一,29.917250,1400,492,+12,50.000000,0
サンライズメジャー,2.75,3中京8,トヨタ賞中京記念(G3),16,16,11,秋山真一,24.774096,1600,480,-4,50.000000,0
サンライズメジャー,2.75,3東京2,安田記念(G1),18,3,17,池添謙一,29.917250,1600,484,-8,50.000000,0
サンライズメジャー,2.75,3京都2,読売マイラーズC(G2),11,1,9,松若風馬,23.716814,1600,492,+2,50.000000,0
サンライズメジャー,2.75,3中山3,ダービー卿チャレンジ(G3),16,14,11,柴田善臣,25.533290,1600,490,+4,50.000000,0
サンライズメジャー,2.75,5阪神8,阪神C(G2),15,1,9,池添謙一,29.917250,1400,486,0,50.000000,0
サンライズメジャー,2.75,5京都6,マイルチャンピオンS(G1),18,18,17,四位洋文,31.044214,1600,488,+2,50.000000,0
サンライズメジャー,2.75,4京都8,毎日放送賞スワンS(G2),18,12,10,松山弘平,27.070347,1400,486,+6,50.000000,0
サンライズメジャー,2.75,2東京7,京王杯スプリングC(G2),16,13,7,戸崎圭太,44.275057,1400,480,-8,50.000000,1
サンライズメジャー,2.75,3京都2,読売マイラーズC(G2),15,15,6,四位洋文,31.044214,1600,488,+2,50.000000,0
サンライズメジャー,2.75,3中山4,ダービー卿チャレンジ(G3),16,11,6,柴山雄一,23.407730,1600,486,-4,50.000000,0
サンライズメジャー,2.75,5阪神7,阪神C(G2),17,6,8,池添謙一,29.917250,1400,490,+10,50.000000,0
サンライズメジャー,2.75,4京都8,毎日放送賞スワンS(G2),15,2,6,池添謙一,29.917250,1400,490,+10,50.000000,0
サンライズメジャー,2.75,3東京2,安田記念(G1),17,1,10,池添謙一,29.917250,1600,484,-4,50.000000,0
サンライズメジャー,2.75,3京都2,読売マイラーズC(G2),18,4,5,四位洋文,31.044214,1600,488,+4,50.000000,1
サンライズメジャー,2.75,4京都8,毎日放送賞スワンS(G2),13,12,4,池添謙一,29.917250,1400,484,-2,50.000000,1
サンライズメジャー,2.75,1小倉6,小倉大賞典(G3),15,14,5,蛯名正義,31.335283,1800,474,-14,50.000000,0
サンライズメジャー,2.75,1京都1,スポニチ賞京都金杯(G3),16,16,9,池添謙一,29.917250,1600,488,+6,50.000000,0
サンリヴァル,3.33,2中山4,報知杯弥生賞(G2),10,10,5,藤岡佑介,28.515929,2000,500,+10,50.000000,0
サンリヴァル,3.33,5中山9,ホープフルS(G1),17,9,5,田辺裕信,34.758364,2000,490,+8,50.000000,0
サンレイデューク,3.67,1阪神5,阪神スプリングJ(J.G2),9,6,6,難波剛健,22.448980,3900,462,+4,32.432432,0
サンレイデューク,3.67,5中山7,中山大障害(J.G1),15,8,6,難波剛健,22.448980,4100,458,+2,32.432432,0
サンレイデューク,3.67,4東京5,東京ハイジャンプ(J.G2),10,2,5,難波剛健,22.448980,3110,456,-6,32.432432,0
サンレイデューク,3.67,3中山7,中山グランドジャンプ(J.G1),13,5,6,難波剛健,22.448980,4250,462,-8,32.432432,1
サンレイデューク,3.67,1阪神5,阪神スプリングJ(J.G2),11,1,7,難波剛健,22.448980,3900,470,+10,32.432432,0
サンレイデューク,3.67,5中山7,中山大障害(J.G1),11,3,5,難波剛健,22.448980,4100,460,0,32.432432,0
サンレイデューク,3.67,4東京5,東京ハイジャンプ(J.G2),10,10,7,難波剛健,22.448980,3110,460,0,32.432432,0
サンレイデューク,3.67,4東京5,東京ハイジャンプ(J.G2),11,3,4,難波剛健,22.448980,3110,460,-2,32.432432,0
サンレイデューク,3.67,3中山7,中山グランドジャンプ(J.G1),15,7,3,難波剛健,22.448980,4250,462,+8,32.432432,1
サンレイデューク,3.67,1阪神5,阪神スプリングJ(J.G2),13,12,4,難波剛健,22.448980,3900,454,-8,32.432432,1
サンレイデューク,3.67,4中山5,中山大障害(J.G1),13,3,3,難波剛健,22.448980,4100,462,+8,32.432432,1
サンレイデューク,3.67,4東京3,東京ハイジャンプ(J.G2),14,12,13,難波剛健,22.448980,3110,454,-14,32.432432,1
サンレイデューク,3.67,3東京7,東京ジャンプS(J.G3),14,13,7,難波剛健,22.448980,3110,468,-6,32.432432,0
サンレイデューク,3.67,3中山7,中山グランドジャンプ(J.G1),10,3,6,難波剛健,22.448980,4250,462,-2,32.432432,0
サンレイデューク,3.67,5中山7,中山大障害(J.G1),16,13,12,難波剛健,22.448980,4100,458,-2,32.432432,0
サージェントバッジ,0.00,2阪神7,アンタレスS(G3),16,2,5,Ｍ．デム,49.641577,1800,500,0,31.250000,1
サージュミノル,2.00,2札幌5,札幌2歳S(G3),14,12,14,坂井瑠星,20.921053,1800,458,0,50.000000,0
サーブルオール,4.00,3中山5,ニュージーランドT(G2),16,9,3,柴山雄一,23.407730,1600,478,-8,70.000000,0
サーベラージュ,3.80,1中山5,京成杯(G3),15,1,2,柴山雄一,23.407730,2000,486,-4,33.333333,0
サーレンブラント,0.00,4中山5,朝日セントライト記念(G2),15,6,5,岩田康誠,37.735110,2200,450,0,45.454545,0
サーレンブラント,0.00,2東京3,テレビ東京杯青葉賞(G2),12,2,10,柴山雄一,23.407730,2400,444,-4,45.454545,0
シェアハッピー,3.50,大井,レディスプレリュード(G2),16,12,13,和田譲治,31.020221,1800,483,+4,42.105263,0
シェアハッピー,3.50,門別,エーデルワイス賞〔J(G3),16,5,9,佐々木国,29.510309,1200,436,-4,42.105263,0
ジェイフォース,3.75,大井,東京スプリント競走(G3),14,3,10,坂井英光,28.192220,1200,507,-8,36.111111,0
ジェッシージェニー,0.00,2函館6,函館2歳S(G3),15,16,9,菱田裕二,22.658808,1200,434,+6,25.000000,0
ジェットシティ,3.83,川崎,関東オークス【指定交(G2),13,3,5,本田正重,33.951571,2100,447,-7,48.275862,0
ジェネラルゴジップ,2.90,3京都5,京都新聞杯(G2),16,14,13,幸英明,26.921649,2200,466,0,32.142857,0
ジェネラーレウーノ,4.00,1中山5,京成杯(G3),15,15,1,田辺裕信,34.758364,2000,496,-2,100.000000,1
ジェントルハート,3.50,5阪神4,阪神ジュベナイルF(G1),18,14,16,藤岡康太,27.212754,1600,478,-4,15.789474,0
ジオコロナ,0.00,園田,兵庫ジュニアグランプ(G2),12,3,12,松本幸祐,16.223176,1400,405,-6,24.137931,0
シグナライズ,4.00,1阪神3,チューリップ賞(G2),10,8,5,ルメール,55.386351,1600,484,-4,66.666667,0
シグナルプロシード,3.00,2新潟4,レパードS(G3),15,6,6,内田博幸,31.973268,1800,514,0,35.555556,0
シグルーン,4.00,1阪神6,フィリーズレビュー(G2),18,12,10,藤岡康太,27.212754,1400,438,-2,25.000000,0
シグルーン,4.00,5阪神4,阪神ジュベナイルF(G1),18,16,9,藤岡康太,27.212754,1600,440,-6,25.000000,0
シグルーン,4.00,4東京8,アルテミスS(G3),18,6,5,Ｍ．デム,49.641577,1600,446,-8,25.000000,1
シゲルカガ,2.92,大井,JBCスプリント競走(G1),16,9,14,山崎誠士,33.308271,1200,509,-5,25.641026,0
シゲルカガ,2.92,大井,東京盃競走(G2),16,3,10,森泰斗,45.310136,1200,517,+6,25.641026,0
シゲルカガ,2.92,1東京2,根岸S(G3),16,12,11,藤岡康太,27.212754,1400,518,-8,25.641026,0
シゲルカガ,2.92,5中山4,カペラS(G3),16,11,5,吉田豊,22.889417,1200,516,-4,25.641026,0
シゲルカガ,2.92,大井,東京盃競走(G2),15,7,3,Ｃ．ルメ,41.666667,1200,510,+10,25.641026,0
シゲルカガ,2.92,佐賀,サマーチャンピオン(G3),12,12,2,勝浦正樹,24.401368,1400,500,-12,25.641026,0
