チェリーアメリカン,4,0.00,名古屋,2歳キング,7,7,3,大畑雅章,1400,重,443,-1,0
チェリーアメリカン,4,0.00,名古屋,セレクトゴールド第5,12,3,3,木之前葵,1600,稍,444,-8,0
チェリーアメリカン,4,0.00,門別,2歳未勝利(未勝利),12,6,1,桑村真明,1000,良,452,+10,1
チェリーアメリカン,4,0.00,門別,2歳牝馬未勝利(未勝利),12,2,1,桑村真明,1000,稍,442,+2,1
チェリーアメリカン,4,0.00,門別,2歳牝馬未勝利(未勝利),11,6,1,伊藤千尋,1000,重,440,-2,1
チェリーアメリカン,4,0.00,門別,2歳未勝利(未勝利),8,8,1,伊藤千尋,1000,稍,442,+4,1
チェリーアメリカン,4,0.00,門別,2歳未勝利(未勝利),12,3,2,伊藤千尋,1000,稍,438,+2,1
チェリーアメリカン,4,0.00,門別,2歳未勝利(未勝利),9,9,1,桑村真明,1000,稍,436,0,1
チェリーアメリカン,4,0.00,門別,2歳未勝利(未勝利),11,6,3,桑村真明,1200,良,436,0,0
チェリーアメリカン,4,0.00,門別,JRA認定アタックチ(未勝利),12,9,7,伊藤千尋,1000,不,436,+2,0
チェリーアメリカン,4,0.00,門別,JRA認定アタックチ(未勝利),9,1,2,伊藤千尋,1000,稍,434,+2,0
チェリーアメリカン,4,0.00,門別,JRA認定アタックチ(未勝利),7,4,7,伊藤千尋,1000,稍,432,-8,1
チェリーアメリカン,4,0.00,門別,2歳未勝利(未勝利),11,8,5,黒沢愛斗,1000,稍,440,0,0
チェリーアメリカン,4,0.00,門別,JRA認定フレッシュ(新馬),9,2,3,黒沢愛斗,1200,不,440,0,0
チェリーイタリアン,3,0.00,門別,JRA認定アタックチ(未勝利),8,4,7,黒沢愛斗,1000,不,480,+14,0
チェリーイタリアン,3,0.00,門別,JRA認定フレッシュ(新馬),9,9,3,黒沢愛斗,1000,良,466,0,1
チェリーウイング,3,0.00,園田,3歳B,12,8,1,広瀬航,1400,稍,501,-1,1
チェリーウイング,3,0.00,園田,3歳C1,12,10,2,広瀬航,1400,稍,502,+1,1
チェリーウイング,3,0.00,園田,2歳五組二,10,1,1,広瀬航,1400,良,501,0,1
チェリーサターン,8,1.75,±ºÏÂ,C2»°¡¡»Í,12,12,8,½©¸µ¹ÌÀ®,À1500,ãÄ,514,-2,0
チェリーサターン,8,1.75,Á¥¶¶,C2Æó,10,10,9,½©¸µ¹ÌÀ®,À1500,ãÄ,516,-7,0
チェリーサターン,8,1.75,±ºÏÂ,C2»Í¡¡¸Þ,12,5,11,ËÜ¶¶¹§ÂÀ,À1400,½Å,523,+4,0
チェリーサターン,8,1.75,±ºÏÂ,C1¶å¡¡½½11,12,6,8,½©¸µ¹ÌÀ®,À1400,ãÄ,519,+1,0
チェリーサターン,8,1.75,±ºÏÂ,¿¼Ã«µí¾Þ,11,6,9,½©¸µ¹ÌÀ®,À1400,ÎÉ,518,+10,0
チェリーサターン,8,1.75,Àîºê,C1Ï»¡¡¼·,11,10,9,ËÜ¶¶¹§ÂÀ,À1400,ãÄ,508,+4,0
チェリーサターン,8,1.75,Àîºê,C1¼·¡¡È¬,11,1,6,ËÜ¶¶¹§ÂÀ,À1400,ÉÔ,504,-10,0
チェリーサターン,8,1.75,Á¥¶¶,C1»Í¡¡¸Þ,13,5,9,½©¸µ¹ÌÀ®,À1600,ÎÉ,514,-1,0
チェリーサターン,8,1.75,Á¥¶¶,¥¸¥§¥ß¥Ë¾Þ,12,3,4,ËÜ¶¶¹§ÂÀ,À1200,ãÄ,515,+1,1
チェリーサターン,8,1.75,±ºÏÂ,¿¼ÎÐÆÃÊÌ,11,10,2,ËÜ¶¶¹§ÂÀ,À1600,ÎÉ,514,+2,1
チェリーサターン,8,1.75,Âç°æ,C2»Í¡¡¸Þ,13,6,2,ËÜ¶¶¹§ÂÀ,À1200,ÎÉ,512,-6,1
チェリーサターン,8,1.75,±ºÏÂ,¤µ¤¤¤¿¤Þ»Ô¤Ä¤Ê¤¬Îµ¥Ì,12,4,5,ËÜ¶¶¹§ÂÀ,À1500,ÎÉ,518,-3,1
チェリーサターン,8,1.75,Á¥¶¶,C2»°,12,2,10,¸«Âô¾ù¼£,À1500,ÉÔ,521,-3,0
チェリーサターン,8,1.75,±ºÏÂ,C2Ï»¡¡¼·,12,3,3,ËÜ¶¶¹§ÂÀ,À1500,ÉÔ,524,+11,0
チェリーサターン,8,1.75,Á¥¶¶,C2»Í,12,4,5,¸«Âô¾ù¼£,À1500,ÎÉ,513,-7,1
チェリーサターン,8,1.75,±ºÏÂ,C2È¬,12,12,6,½©¸µ¹ÌÀ®,À1500,ãÄ,520,+6,1
